transaction_id,user_id,merchant_id,amount,status,payment_method,transaction_date,device
T924286,U12679,M1124,21578,success,Transfer,4/23/2024,Web
T150505,U11884,M1479,₦2097,success,Transfer,10/5/2024,Mobile
T786408,U11987,M1381,NGN 18002,FAILED,Transfer,28/03/2026,Mobile
T545335,U12550,M1222,NGN 37951,FAILED,,10/6/2024,POS
T979885,U12051,M1200,NGN 5373,FAILED,USSD,12/26/2025,Web
T575347,U10546,M1431,NGN 48807,Pending,USSD,22/12/2025,Mobile
T938055,U10206,M1498,₦25312,FAILED,,1/1/2025,POS
T613266,U10153,M1207,NGN 2462,Success,Transfer,10/25/2024,Web
T730557,U12980,M1478,₦599,success,Card,12/25/2024,POS
T648392,U13623,M1461,21416,Success,Transfer,6/11/2024,POS
T656462,U11823,M1326,10606,Success,Transfer,3/23/2025,Mobile
T798096,U12010,M1447,19619,FAILED,,11/20/2024,Mobile
T711095,U11092,M1385,28458,success,Transfer,5/3/2024,Mobile
T116632,U14321,M1482,₦46924,FAILED,Transfer,6/28/2025,Web
T649979,U10176,M1022,17770,FAILED,Card,11/19/2024,POS
T780241,U14347,M1046,₦41643,FAILED,Card,11/13/2024,POS
T237597,U12307,M1412,NGN 36911,Pending,USSD,7/7/2025,Web
T391162,U13624,M1359,NGN 33408,Success,Card,1/9/2026,Mobile
T452336,U14965,M1177,9699,success,,7/1/2026,Web
T992138,U10150,M1009,₦48405,success,Card,12/29/2024,Mobile
T439457,U14335,M1076,NGN 4157,FAILED,USSD,11/3/2026,Web
T580610,U10900,M1485,36520,success,USSD,6/1/2025,Mobile
T948985,U12455,M1358,28944,success,,7/21/2025,Web
T462732,U12090,M1387,NGN 8091,success,,25/01/2025,Mobile
T648610,U11797,M1160,42178,Success,,11/9/2024,Web
T352352,U12327,M1037,16751,success,USSD,1/12/2025,POS
T672638,U12488,M1099,₦38482,FAILED,,7/9/2025,POS
T723778,U14027,M1070,18267,FAILED,Transfer,16/01/2026,POS
T513201,U13799,M1107,NGN 6835,Success,,13/06/2025,Web
T159659,U14216,M1133,NGN 2288,Pending,,4/6/2025,Mobile
T386716,U12203,M1317,3857,success,,2/28/2025,Mobile
T670631,U13715,M1341,₦12686,Pending,USSD,6/30/2025,POS
T217868,U13442,M1233,NGN 1310,FAILED,USSD,13/05/2025,Mobile
T108219,U14424,M1310,₦46181,success,Card,25/07/2024,Mobile
T565690,U11484,M1270,₦31369,FAILED,,12/9/2025,Mobile
T847583,U11949,M1230,₦39503,FAILED,USSD,9/3/2026,Web
T712003,U13583,M1138,NGN 43910,success,USSD,9/28/2025,POS
T644092,U11774,M1021,₦19295,FAILED,Card,11/3/2025,Web
T693554,U14609,M1192,NGN 3963,Success,USSD,9/15/2025,POS
T218886,U12966,M1123,30925,Pending,,7/9/2024,Mobile
T330643,U13544,M1083,NGN 31575,success,Transfer,9/10/2025,POS
T161503,U14623,M1365,2561,Pending,Transfer,9/14/2024,POS
T203848,U12694,M1166,₦26086,Pending,Card,12/19/2024,Web
T878220,U12729,M1143,10733,Success,Transfer,9/19/2024,POS
T987058,U11004,M1080,NGN 37873,Pending,Transfer,6/5/2024,POS
T957769,U10753,M1095,NGN 48665,Success,,6/30/2024,Mobile
T638177,U10474,M1013,₦11581,FAILED,,2/28/2026,Web
T916619,U10897,M1456,NGN 36576,Pending,Transfer,12/24/2024,Mobile
T240302,U13907,M1476,34556,Success,,15/02/2025,Web
T765316,U14384,M1325,₦35950,success,,8/31/2025,POS
T448980,U11149,M1343,₦19366,Success,,2/12/2025,POS
T968655,U10401,M1493,₦25912,success,,5/27/2025,Web
T448209,U13482,M1345,₦28387,success,Transfer,8/10/2025,Web
T916862,U12151,M1256,₦39186,Success,USSD,10/4/2026,POS
T367423,U12073,M1134,₦40547,Success,Transfer,10/24/2025,Web
T964825,U11431,M1288,₦20546,Pending,,8/12/2025,Mobile
T613419,U12582,M1135,NGN 26589,success,,6/7/2025,Web
T197240,U12043,M1272,NGN 36246,success,USSD,16/07/2025,Web
T568930,U12560,M1082,20822,success,,15/05/2025,POS
T535575,U11602,M1463,36100,success,USSD,1/17/2025,POS
T675531,U13985,M1438,38388,Pending,,14/09/2025,POS
T311725,U11923,M1098,NGN 12209,FAILED,Transfer,18/10/2024,Web
T710621,U13845,M1184,NGN 48781,Success,Transfer,9/26/2024,POS
T605685,U11459,M1135,NGN 38061,Success,USSD,7/26/2025,Web
T271264,U14265,M1019,NGN 1669,Pending,,15/01/2025,Mobile
T222149,U13052,M1455,1866,FAILED,Card,6/9/2024,Mobile
T774683,U12285,M1401,NGN 11989,FAILED,,20/02/2026,Web
T894397,U14272,M1318,42622,success,,14/07/2024,Web
T401969,U10218,M1015,30762,success,USSD,8/22/2024,Web
T714616,U13648,M1344,NGN 11872,Pending,Card,5/10/2024,POS
T209728,U10977,M1418,17307,Pending,Transfer,7/30/2025,POS
T127249,U14416,M1179,₦18144,Success,Card,2/7/2024,Web
T481212,U13550,M1240,₦4629,success,Transfer,7/3/2025,Web
T424257,U11725,M1305,35579,Pending,Card,6/3/2024,POS
T876391,U14588,M1469,₦44570,Success,USSD,2/5/2026,POS
T643989,U13074,M1015,NGN 20270,Pending,USSD,7/1/2025,POS
T973871,U11283,M1163,₦31529,success,Card,7/15/2024,Web
T315453,U12805,M1389,₦2645,FAILED,Card,16/01/2026,Mobile
T376261,U13681,M1293,2246,Success,Card,1/8/2025,Mobile
T321098,U14852,M1238,23544,Success,USSD,26/05/2024,Web
T436269,U11533,M1011,NGN 35929,Pending,USSD,8/10/2024,Mobile
T217138,U10346,M1441,NGN 10461,success,USSD,1/27/2025,Web
T563907,U13320,M1084,₦538,success,USSD,12/24/2024,POS
T371224,U11592,M1219,₦31309,FAILED,USSD,11/20/2024,Web
T974608,U11331,M1180,NGN 12274,Success,Transfer,7/9/2025,Mobile
T413838,U13161,M1008,36791,FAILED,,2/20/2025,Mobile
T218049,U13244,M1037,₦39970,Pending,,26/09/2025,POS
T546342,U11161,M1434,NGN 10692,Pending,,14/10/2024,Mobile
T619646,U10520,M1280,28417,Pending,Transfer,1/4/2025,POS
T917726,U11531,M1318,₦46730,FAILED,,11/13/2024,Mobile
T889778,U11352,M1001,₦17915,Pending,Card,2/14/2026,POS
T338617,U12344,M1170,NGN 38769,Pending,,10/15/2025,Web
T247754,U12671,M1326,NGN 9519,Pending,USSD,1/8/2024,POS
T655318,U13366,M1333,₦1296,FAILED,Card,7/26/2024,Web
T117661,U12691,M1486,₦6365,success,,5/12/2025,Mobile
T607261,U14425,M1057,NGN 14865,Success,Transfer,1/13/2025,Mobile
T442465,U13842,M1108,₦27612,Pending,Card,7/21/2024,POS
T111166,U12728,M1078,NGN 20741,FAILED,,27/02/2026,POS
T646450,U11816,M1043,₦16585,Success,,28/09/2024,POS
T576145,U12796,M1343,₦471,FAILED,USSD,11/8/2025,Mobile
T520470,U10893,M1288,37571,success,USSD,1/31/2026,Web
T261525,U14601,M1254,₦21751,Success,Card,2/17/2025,POS
T487355,U11196,M1100,₦1575,Pending,,4/18/2026,Mobile
T409551,U13372,M1152,NGN 7840,success,,19/09/2024,POS
T398925,U11344,M1092,₦5209,Success,,1/27/2026,POS
T617326,U13396,M1408,NGN 30291,FAILED,,8/12/2024,Web
T155807,U10394,M1019,₦6201,Success,,9/8/2025,Mobile
T799331,U12872,M1209,NGN 9195,FAILED,Card,7/23/2025,Mobile
T841198,U11522,M1051,₦6545,FAILED,Transfer,7/10/2024,POS
T492870,U12032,M1446,41992,Pending,USSD,21/02/2025,Web
T157298,U10796,M1152,₦13845,success,USSD,10/30/2025,Web
T750969,U12422,M1376,₦31140,FAILED,USSD,27/01/2026,Web
T930595,U10066,M1230,20972,Success,Card,11/19/2025,POS
T855222,U13838,M1488,₦23527,Pending,Transfer,8/28/2024,Mobile
T500285,U10807,M1419,26722,success,Card,23/06/2024,POS
T447976,U13652,M1446,NGN 47160,FAILED,Card,11/23/2024,POS
T181521,U12436,M1488,₦20926,success,,6/5/2024,Mobile
T779410,U14057,M1190,48847,FAILED,,6/20/2024,Web
T767846,U13292,M1495,NGN 31344,Success,Transfer,7/24/2024,Mobile
T659842,U10525,M1412,46132,Success,USSD,30/05/2025,Mobile
T420986,U10631,M1431,₦29119,success,Card,7/6/2025,POS
T941504,U13105,M1077,32590,Pending,Card,4/14/2025,POS
T660061,U14633,M1358,NGN 35242,FAILED,USSD,22/07/2025,Web
T749786,U14719,M1116,28456,success,Card,5/20/2025,POS
T413336,U13927,M1128,32465,Pending,USSD,5/25/2025,Web
T874328,U10705,M1027,NGN 11027,FAILED,USSD,17/01/2026,Web
T174766,U14016,M1002,₦28430,FAILED,Card,5/10/2025,Web
T382996,U14890,M1121,₦2298,Success,Card,3/10/2026,Web
T277070,U14911,M1184,NGN 9948,FAILED,USSD,25/04/2025,Web
T914237,U10385,M1432,₦6161,Success,Transfer,30/11/2024,POS
T525680,U11726,M1064,1196,Pending,Card,28/11/2024,Mobile
T932469,U11560,M1295,₦32077,Pending,USSD,21/12/2025,Mobile
T442561,U13827,M1469,₦15366,FAILED,,2/14/2026,Mobile
T893898,U14120,M1499,₦9419,Pending,USSD,12/27/2025,POS
T912023,U11701,M1049,₦28260,Success,Card,5/2/2026,Web
T353031,U11892,M1340,₦46735,Pending,Card,10/14/2024,POS
T661406,U13948,M1189,6635,Pending,Transfer,12/30/2025,POS
T551574,U14212,M1047,7666,FAILED,,8/30/2024,Web
T450550,U12217,M1213,41635,Pending,Transfer,11/18/2025,Web
T896195,U11364,M1202,NGN 3452,success,Transfer,8/11/2024,Mobile
T255276,U14962,M1463,NGN 12633,Pending,,11/29/2025,Mobile
T534686,U13214,M1268,₦24584,Pending,USSD,11/1/2024,Web
T188946,U12275,M1040,14106,FAILED,USSD,9/21/2024,Mobile
T908952,U14946,M1214,NGN 28911,FAILED,Transfer,6/6/2025,POS
T893477,U13963,M1072,45371,FAILED,Card,6/30/2025,POS
T771876,U14359,M1268,NGN 31013,Success,Transfer,5/16/2025,Web
T126218,U10528,M1098,NGN 24587,success,,10/30/2025,POS
T694738,U14571,M1392,20509,Pending,USSD,7/13/2024,POS
T980539,U11566,M1110,₦17019,FAILED,Card,12/18/2024,Web
T272145,U12905,M1435,₦1135,FAILED,Card,8/2/2025,Web
T271712,U13941,M1310,₦38475,success,Transfer,10/4/2026,POS
T229409,U14186,M1214,26754,Pending,Card,3/1/2026,Mobile
T671610,U14683,M1090,NGN 14082,FAILED,,7/7/2024,Web
T211804,U13040,M1191,23910,Pending,Transfer,9/10/2024,Mobile
T441383,U11216,M1225,₦40086,Success,,3/19/2025,Web
T242284,U13486,M1435,₦30491,FAILED,Card,15/05/2025,Web
T119483,U11473,M1293,₦26726,Success,Card,2/1/2025,Mobile
T173521,U12125,M1020,14317,success,Card,6/15/2025,Mobile
T387596,U10567,M1121,₦18539,FAILED,,7/24/2024,Web
T104492,U14279,M1355,NGN 11422,Pending,Card,3/29/2026,Web
T944310,U11944,M1352,₦31247,success,USSD,2/16/2026,Mobile
T915039,U12722,M1107,28780,Success,USSD,30/06/2024,POS
T707592,U11578,M1255,32553,success,Transfer,6/8/2024,Mobile
T770841,U12591,M1407,NGN 21818,Pending,,6/20/2025,Web
T768173,U14712,M1057,45543,success,Transfer,5/8/2024,Web
T267547,U10265,M1181,NGN 15664,FAILED,USSD,31/08/2024,Web
T839519,U10011,M1327,2376,Pending,Transfer,3/7/2026,Mobile
T238036,U11360,M1426,NGN 26512,Success,Card,10/8/2025,Mobile
T900554,U10625,M1167,NGN 22667,Success,,9/11/2025,Mobile
T421238,U11797,M1265,₦49846,Success,Transfer,6/11/2024,Web
T158635,U10580,M1269,NGN 2710,success,Card,6/6/2024,Mobile
T176819,U10857,M1046,₦28833,Success,USSD,8/1/2024,POS
T762151,U13069,M1470,23908,success,,6/14/2024,Web
T987913,U10560,M1214,₦24507,success,Transfer,10/5/2025,Mobile
T522757,U10647,M1016,24175,success,Transfer,11/3/2024,Web
T316135,U12237,M1101,₦19084,success,,4/2/2026,Mobile
T313528,U13357,M1370,NGN 8934,success,,1/20/2026,Mobile
T305620,U13504,M1081,₦599,success,Transfer,7/3/2025,POS
T569532,U10103,M1258,28166,Pending,Transfer,17/03/2025,POS
T770665,U14716,M1010,₦6133,Success,,18/07/2025,Mobile
T609683,U12153,M1271,₦35195,FAILED,Card,10/7/2024,Mobile
T567833,U14374,M1158,₦48881,Pending,,10/3/2025,Mobile
T917496,U14405,M1288,22763,Pending,Transfer,5/25/2025,Web
T908484,U11195,M1151,32517,success,,9/28/2025,Mobile
T625266,U11168,M1435,₦7922,success,Card,1/22/2025,Mobile
T478109,U14851,M1274,30247,success,Card,21/01/2026,Web
T362519,U10352,M1190,13000,FAILED,Transfer,7/7/2025,POS
T742271,U13104,M1043,NGN 20720,FAILED,Transfer,2/5/2026,POS
T641864,U14090,M1291,32208,FAILED,,8/3/2025,Web
T546021,U10547,M1499,NGN 37044,FAILED,,4/1/2025,Mobile
T492906,U13766,M1288,₦42636,Pending,,2/5/2025,Web
T759855,U13681,M1135,NGN 11859,Pending,USSD,6/25/2025,Web
T782074,U12434,M1406,NGN 38665,Success,USSD,10/2/2024,Mobile
T422628,U14133,M1403,NGN 6812,Success,USSD,1/15/2026,Mobile
T564039,U14828,M1389,₦18148,Success,,5/5/2025,Web
T100490,U13577,M1115,12110,success,,11/8/2025,Web
T138078,U14804,M1378,31934,Pending,Transfer,3/25/2026,POS
T673741,U13975,M1195,40631,Pending,Transfer,26/03/2025,POS
T786196,U12733,M1470,NGN 1860,FAILED,Card,10/15/2024,POS
T243194,U14895,M1393,NGN 10108,Pending,Transfer,7/22/2024,Mobile
T903697,U12119,M1306,48809,Pending,Transfer,3/10/2026,POS
T759290,U13578,M1456,48472,Success,USSD,9/2/2025,Mobile
T391442,U14154,M1193,NGN 37413,FAILED,USSD,8/11/2024,POS
T217407,U12736,M1414,NGN 6092,success,Card,12/20/2024,Web
T136283,U13204,M1207,NGN 17192,Pending,,10/10/2024,Mobile
T986389,U11528,M1335,46100,success,Transfer,11/7/2024,POS
T691596,U12192,M1274,9196,Success,USSD,8/1/2025,Mobile
T724730,U14818,M1228,₦13606,Success,Transfer,23/10/2025,Mobile
T233818,U12248,M1342,₦10025,Success,Transfer,6/11/2024,Mobile
T855876,U10787,M1425,9429,success,,1/20/2025,POS
T938237,U14573,M1211,NGN 36370,success,,18/10/2025,Mobile
T794216,U10506,M1184,NGN 39022,Success,USSD,22/05/2025,Web
T555457,U14970,M1390,27956,FAILED,,2/2/2026,Mobile
T305122,U14905,M1044,NGN 43631,Success,Transfer,11/5/2025,POS
T125110,U12901,M1061,₦45871,Pending,USSD,7/8/2024,POS
T707481,U10713,M1108,38302,Pending,Transfer,5/9/2024,POS
T347138,U11606,M1492,NGN 31739,Pending,Transfer,2/14/2025,Mobile
T607740,U13836,M1070,NGN 21817,Success,Transfer,4/19/2026,POS
T856915,U11961,M1356,38657,FAILED,USSD,7/25/2024,Mobile
T377131,U12428,M1071,NGN 37542,FAILED,Card,3/5/2026,Mobile
T776296,U11504,M1338,NGN 45534,success,USSD,6/6/2025,Mobile
T611061,U12552,M1209,NGN 11939,success,Transfer,19/04/2026,Web
T993380,U11150,M1235,₦357,success,USSD,2/13/2025,Mobile
T773865,U10907,M1461,₦6983,success,USSD,10/7/2024,Mobile
T842669,U10952,M1116,9017,FAILED,Transfer,12/9/2024,Web
T643353,U10055,M1440,41491,Pending,Card,3/12/2025,Web
T419066,U10530,M1413,NGN 12800,success,Transfer,11/17/2024,POS
T755258,U12180,M1292,6915,success,USSD,7/2/2025,Web
T364400,U11193,M1320,₦47287,success,USSD,4/2/2025,Web
T910689,U10329,M1423,NGN 28923,success,USSD,11/17/2024,POS
T161806,U10569,M1442,NGN 28048,Success,,8/19/2025,POS
T450784,U13291,M1341,NGN 40708,success,Card,1/7/2026,POS
T599679,U13743,M1337,32083,Pending,,5/21/2024,Mobile
T421107,U10477,M1179,NGN 29067,Success,USSD,1/1/2025,Mobile
T841994,U10884,M1002,₦18221,success,,6/19/2025,Mobile
T856348,U12725,M1386,₦26680,Success,USSD,10/11/2024,POS
T246629,U14460,M1431,NGN 10140,Success,Card,9/12/2025,Mobile
T876403,U14875,M1415,32527,Success,Card,10/11/2025,POS
T759813,U13396,M1457,₦15836,Pending,Transfer,25/04/2024,Mobile
T746616,U10775,M1223,₦6389,Pending,Card,5/14/2024,Mobile
T887882,U13658,M1320,NGN 36321,Pending,,12/14/2024,Web
T456415,U12388,M1254,NGN 17638,Pending,Transfer,12/29/2024,Mobile
T749967,U14866,M1018,NGN 41915,FAILED,,12/28/2024,POS
T274963,U10879,M1109,₦39988,Success,,4/13/2025,Web
T657989,U11905,M1320,₦1017,Pending,Card,19/02/2025,Mobile
T349072,U10266,M1447,NGN 31763,Success,,11/14/2024,Web
T889571,U14505,M1400,₦46264,success,Card,7/2/2024,Web
T711851,U10077,M1078,29488,success,Transfer,1/17/2026,Web
T509128,U11965,M1289,NGN 35262,success,,22/08/2024,Web
T588989,U13573,M1248,₦169,success,USSD,6/28/2025,Mobile
T106680,U13757,M1405,₦36379,Pending,USSD,8/22/2024,Web
T241111,U13537,M1183,₦44267,success,USSD,1/27/2025,Web
T646585,U11917,M1222,₦44087,success,Transfer,6/4/2025,POS
T538151,U10936,M1268,NGN 20761,Success,Transfer,4/15/2026,Web
T957442,U12218,M1191,₦47767,Pending,Card,4/22/2024,POS
T535127,U10701,M1325,5837,success,Transfer,8/3/2025,POS
T309540,U11527,M1132,12377,Success,,5/8/2024,Mobile
T465817,U14627,M1441,NGN 12441,Pending,Transfer,12/9/2024,Mobile
T295928,U13583,M1007,₦30160,Pending,,20/11/2024,Mobile
T254999,U12098,M1059,30447,success,Transfer,12/18/2024,POS
T854221,U13814,M1229,NGN 2439,Pending,,12/24/2024,Mobile
T213528,U14104,M1268,₦35987,Success,Transfer,13/10/2025,Mobile
T826247,U12036,M1340,NGN 7011,success,USSD,23/10/2025,Mobile
T465211,U10035,M1017,₦698,success,Transfer,5/12/2024,Web
T479644,U14495,M1478,NGN 23331,FAILED,Card,11/13/2025,Web
T658723,U11117,M1295,25789,Success,,8/14/2024,Web
T282517,U10741,M1309,₦41036,Success,Transfer,12/16/2025,Web
T928674,U13203,M1205,₦5230,FAILED,Transfer,2/10/2025,Mobile
T499863,U10582,M1293,₦726,Success,,4/10/2025,Web
T443679,U11961,M1237,₦46799,FAILED,Transfer,10/6/2024,Web
T800309,U14705,M1441,19119,Pending,USSD,5/8/2024,POS
T138187,U11535,M1007,32187,FAILED,USSD,18/09/2025,Mobile
T248204,U14909,M1048,NGN 34709,success,Transfer,8/5/2024,Mobile
T924386,U11601,M1393,33887,Success,,11/23/2024,Mobile
T904767,U14682,M1308,₦11247,Pending,,8/26/2025,POS
T651185,U12697,M1493,38030,success,Card,2/9/2024,Mobile
T889208,U10902,M1321,NGN 41870,success,Card,8/12/2024,POS
T963913,U10855,M1389,₦24984,Pending,USSD,16/04/2025,Web
T386119,U10964,M1493,NGN 286,success,Transfer,9/17/2025,POS
T886902,U10951,M1163,NGN 43100,Success,USSD,8/10/2024,Web
T975849,U13752,M1000,₦42085,FAILED,Transfer,10/27/2025,Web
T868776,U13524,M1438,NGN 14109,success,,3/24/2025,Web
T601004,U14391,M1212,₦43590,Success,USSD,7/16/2025,Web
T109886,U12705,M1036,₦4251,success,Transfer,5/13/2025,Mobile
T198639,U14168,M1226,₦16122,Pending,USSD,2/17/2025,Web
T774098,U14587,M1254,₦30765,success,USSD,21/01/2025,Web
T146385,U11472,M1156,376,Success,Transfer,5/7/2025,POS
T978552,U14582,M1242,₦29945,FAILED,USSD,5/7/2025,Web
T763069,U13941,M1145,4208,Pending,Card,8/12/2025,Web
T345576,U12699,M1380,₦33573,Success,Card,1/9/2025,Mobile
T828516,U13151,M1077,₦45806,Pending,Transfer,11/25/2024,Mobile
T156082,U12852,M1354,₦11167,success,USSD,3/3/2026,Web
T386973,U12888,M1456,₦43732,success,Transfer,12/13/2024,Web
T685195,U10496,M1431,NGN 1913,Pending,Transfer,6/13/2024,Web
T967225,U13577,M1278,14798,success,USSD,8/9/2024,POS
T333456,U13291,M1398,NGN 20863,success,Transfer,11/11/2024,Mobile
T710397,U12949,M1018,₦11965,FAILED,USSD,6/29/2025,Mobile
T278388,U12200,M1252,36436,Success,Transfer,15/04/2025,Web
T722142,U14862,M1206,₦41090,success,Card,6/22/2025,Mobile
T289975,U12674,M1268,₦9090,success,Transfer,7/6/2025,Web
T252793,U12290,M1429,₦23074,Pending,Card,4/2/2026,Web
T802376,U11332,M1230,₦5759,Success,USSD,12/24/2025,Web
T517373,U11709,M1495,NGN 26307,Success,Transfer,1/16/2026,POS
T989443,U11889,M1018,19823,FAILED,,2/27/2025,Mobile
T915068,U11939,M1016,39578,FAILED,USSD,28/09/2024,Web
T785895,U13672,M1193,8343,Pending,,4/4/2025,POS
T830827,U14457,M1340,28016,Success,,6/13/2025,POS
T631633,U13307,M1062,11833,FAILED,Card,1/12/2025,Web
T321734,U14162,M1358,₦10917,Pending,,7/18/2025,Web
T771731,U11931,M1033,NGN 26840,FAILED,USSD,11/6/2024,Web
T416277,U14183,M1450,NGN 12203,Pending,Transfer,2/1/2026,POS
T219745,U11690,M1360,₦38713,Success,,2/12/2025,Web
T483362,U12865,M1195,36754,FAILED,Card,1/28/2026,Mobile
T214263,U13440,M1186,NGN 35116,success,Card,11/6/2025,POS
T704956,U11935,M1121,37177,success,,2/6/2024,Web
T295637,U10418,M1139,37650,success,Card,2/28/2026,Mobile
T584885,U12467,M1173,₦43913,Pending,Card,21/12/2024,POS
T845147,U11192,M1044,NGN 6187,FAILED,USSD,7/3/2025,Mobile
T216270,U10267,M1286,NGN 26064,success,Transfer,24/11/2024,Mobile
T121529,U11862,M1413,₦18583,Pending,Card,8/28/2025,Web
T441141,U13751,M1269,31966,Pending,Transfer,24/12/2025,Web
T847711,U13569,M1246,₦17609,success,Card,9/20/2024,POS
T628711,U11627,M1004,₦39354,FAILED,Transfer,2/3/2026,Mobile
T308234,U12594,M1414,NGN 45519,success,Transfer,12/18/2025,POS
T883837,U13951,M1418,NGN 31107,FAILED,Card,2/19/2025,Mobile
T611316,U14650,M1305,NGN 37112,Success,,8/21/2025,Web
T445349,U14122,M1172,NGN 19618,Success,,6/11/2025,Mobile
T881690,U11986,M1170,NGN 36279,Success,,5/21/2025,Web
T211705,U14014,M1331,₦35956,Pending,Transfer,3/1/2026,Mobile
T733958,U14962,M1406,29031,success,USSD,16/01/2026,Mobile
T468375,U12578,M1205,₦263,Success,Transfer,12/11/2025,Mobile
T272547,U11865,M1115,₦39605,Success,Card,4/26/2024,Web
T277457,U12709,M1329,NGN 26720,Success,Transfer,1/8/2026,Web
T964477,U14394,M1339,NGN 49772,Pending,Transfer,5/22/2024,Mobile
T119675,U14735,M1178,NGN 8796,Success,,11/13/2025,POS
T908252,U12187,M1426,37536,Pending,USSD,2/9/2024,Web
T770564,U13368,M1070,NGN 36581,Pending,,12/6/2024,POS
T768661,U11394,M1422,NGN 40074,Success,,6/10/2025,Mobile
T704874,U12165,M1078,36020,success,,3/26/2026,Mobile
T946533,U14261,M1075,₦36375,Pending,,9/1/2024,POS
T469385,U11806,M1475,₦12008,Success,Card,1/18/2026,Web
T837528,U13533,M1477,₦28771,Pending,,14/08/2024,POS
T604534,U11224,M1031,₦18097,Success,,7/4/2024,POS
T807451,U13523,M1064,₦44567,Pending,Card,1/11/2025,POS
T154366,U13350,M1298,NGN 9506,FAILED,USSD,26/11/2024,Mobile
T345117,U14986,M1371,1612,FAILED,Transfer,1/2/2025,Mobile
T473821,U14430,M1112,₦32410,FAILED,Transfer,5/5/2025,Web
T593196,U14555,M1043,8936,Success,,2/14/2025,Mobile
T611348,U12659,M1488,₦16130,success,,4/14/2025,POS
T963564,U14304,M1106,₦9462,Pending,USSD,6/19/2025,Mobile
T484109,U11368,M1019,₦35981,Pending,Transfer,8/19/2025,Mobile
T947779,U13628,M1091,1811,Pending,USSD,23/02/2026,Mobile
T953622,U11196,M1059,NGN 2370,FAILED,Card,15/11/2025,POS
T305504,U12480,M1378,49911,Success,Transfer,8/10/2025,Web
T619861,U14102,M1338,₦19612,Pending,Transfer,2/3/2025,POS
T656727,U12734,M1377,NGN 11720,Success,Card,9/11/2024,Web
T356602,U10568,M1367,₦13969,success,Card,3/5/2024,Mobile
T813805,U13895,M1238,₦3420,Success,USSD,7/19/2025,POS
T762603,U10472,M1173,₦26593,FAILED,Transfer,10/3/2025,POS
T439940,U13283,M1343,NGN 37984,success,USSD,30/04/2024,Web
T268680,U11118,M1099,NGN 42495,Pending,USSD,10/19/2025,Web
T642111,U14550,M1125,49398,FAILED,Transfer,1/21/2025,POS
T127255,U13677,M1089,NGN 14721,Pending,Transfer,11/3/2025,POS
T285213,U14105,M1196,8421,Pending,Card,9/26/2024,Web
T716745,U11061,M1314,₦49462,Success,,3/2/2025,Mobile
T586685,U13592,M1097,₦46131,success,Card,2/21/2025,Mobile
T678035,U14381,M1197,NGN 14759,Pending,USSD,12/24/2025,Web
T334223,U11905,M1072,₦7589,success,Card,8/3/2024,Mobile
T199111,U11728,M1247,₦11916,FAILED,USSD,9/7/2025,Web
T246712,U12614,M1055,NGN 34461,Success,Transfer,15/01/2026,Web
